04,28,04,01,07,2
04,28,08,01,07,20
04,28,13,01,07,23
04,30,54,01,07,2
04,38,10,01,07,7
04,59,27,01,07,238
05,19,08,01,07,11
05,19,09,01,07,281
05,19,18,01,07,11
05,19,26,01,07,72
12,47,49,01,07,7
12,47,52,01,07,2
12,47,56,01,07,20
12,48,08,01,07,23
12,56,09,01,07,2
13,01,06,01,07,7
13,27,16,01,07,294
13,30,32,01,07,11
13,30,43,01,07,281
13,31,03,01,07,229
13,32,50,01,07,229
13,51,31,01,07,11
15,35,29,01,07,72
15,39,12,01,07,11
23,38,47,01,07,11
23,40,12,01,07,2
23,40,15,01,07,20
00,00,00,02,07,20
00,29,43,02,07,23
00,34,41,02,07,2
00,40,50,02,07,7
00,44,09,02,07,7
00,47,29,02,07,7
01,13,29,02,07,11
01,32,21,02,07,11
01,35,45,02,07,11
01,35,50,02,07,11
01,35,52,02,07,2
01,35,55,02,07,20
02,49,10,02,07,23
02,58,51,02,07,2
03,03,44,02,07,7
03,07,24,02,07,7
03,07,40,02,07,238
03,07,46,02,07,54
03,08,35,02,07,7
03,09,46,02,07,11
03,10,07,02,07,7
04,03,20,02,07,238
04,04,12,02,07,54
04,07,03,02,07,72
04,09,49,02,07,238
04,11,29,02,07,54
04,14,00,02,07,294
04,14,27,02,07,7
04,15,02,02,07,7
04,16,04,02,07,11
04,17,09,02,07,11
04,19,12,02,07,7
04,21,38,02,07,7
04,22,42,02,07,11
04,32,58,02,07,72
04,52,39,02,07,11
04,54,12,02,07,11
05,07,04,02,07,238
05,07,58,02,07,54
05,12,43,02,07,238
05,14,04,02,07,238
05,14,20,02,07,54
05,27,54,02,07,11
08,19,09,02,07,72
08,51,31,02,07,11
10,02,20,02,07,9
13,04,15,02,07,2
13,04,18,02,07,20
13,04,20,02,07,23
13,12,50,02,07,2
15,42,31,02,07,11
16,11,37,02,07,2
16,11,41,02,07,20
16,11,43,02,07,23
16,20,00,02,07,2
16,23,15,02,07,11
16,24,57,02,07,11
16,52,31,02,07,72
17,12,23,02,07,240
17,26,45,02,07,7
19,28,49,02,07,11
19,36,29,02,07,238
19,42,57,02,07,240
20,19,59,02,07,240
21,04,44,02,07,11
21,48,14,02,07,11
23,28,58,02,07,2
23,29,02,02,07,20
23,29,03,02,07,23
23,42,19,02,07,2
23,54,18,02,07,7
23,55,56,02,07,7
23,57,50,02,07,7
00,00,23,03,07,7
00,02,56,03,07,7
01,36,34,03,07,11
03,55,47,03,07,238
04,15,06,03,07,72
04,26,16,03,07,11
05,33,04,03,07,11
06,20,37,03,07,11
06,40,42,03,07,238
06,47,30,03,07,238
06,53,02,03,07,238
06,57,05,03,07,54
15,45,45,03,07,7
16,23,14,03,07,2
16,23,18,03,07,20
16,23,52,03,07,23
16,36,44,03,07,2
16,42,04,03,07,229
16,42,55,03,07,7
16,45,14,03,07,229
16,47,14,03,07,229
16,50,32,03,07,7
18,17,59,03,07,11
18,24,17,03,07,238
18,25,00,03,07,54
18,46,24,03,07,11
05,19,16,04,07,7
05,19,18,04,07,2
05,19,21,04,07,20
05,19,23,04,07,23
05,23,07,04,07,2
05,28,15,04,07,238
05,28,26,04,07,54
05,30,41,04,07,11
05,31,15,04,07,72
05,58,53,04,07,238
12,50,07,04,07,7
12,50,11,04,07,2
12,50,15,04,07,20
12,50,16,04,07,23
12,58,20,04,07,2
12,58,23,04,07,20
12,58,25,04,07,27
13,02,13,04,07,2
13,03,11,04,07,238
13,03,22,04,07,54
13,08,24,04,07,11
13,13,08,04,07,229
13,14,59,04,07,229
13,17,00,04,07,229
13,21,46,04,07,7
13,25,12,04,07,11
13,27,06,04,07,7
16,52,04,04,07,11
17,02,11,04,07,9
17,40,04,04,07,11
20,40,38,04,07,238
21,19,03,04,07,11
21,57,54,04,07,72
00,06,46,05,07,229
00,31,34,05,07,238
03,46,22,05,07,7
03,46,24,05,07,2
03,46,27,05,07,20
03,46,28,05,07,23
03,51,08,05,07,2
03,56,43,05,07,105
04,34,03,05,07,238
04,35,12,05,07,238
04,35,50,05,07,54
04,36,54,05,07,240
04,39,42,05,07,238
04,45,02,05,07,238
04,49,13,05,07,238
04,51,31,05,07,11
04,52,26,05,07,238
04,53,48,05,07,54
04,55,28,05,07,238
04,56,35,05,07,231
04,57,25,05,07,54
04,59,42,05,07,284
05,00,09,05,07,238
05,00,24,05,07,72
05,00,38,05,07,11
05,01,08,05,07,238
05,13,41,05,07,238
05,23,14,05,07,54
05,24,39,05,07,238
05,45,14,05,07,238
05,52,21,05,07,54
05,54,38,05,07,238
06,14,09,05,07,238
07,20,11,05,07,238
07,25,28,05,07,54
07,28,10,05,07,238
07,36,14,05,07,238
07,37,03,05,07,54
07,38,13,05,07,284
07,40,24,05,07,72
07,48,18,05,07,11
09,10,17,05,07,11
11,46,59,05,07,7
11,47,01,05,07,2
11,47,05,05,07,20
11,47,06,05,07,23
11,58,36,05,07,2
11,58,40,05,07,20
11,58,42,05,07,27
11,58,50,05,07,20
11,58,51,05,07,23
12,07,19,05,07,2
12,09,17,05,07,11
12,13,13,05,07,7
13,46,46,05,07,11
04,04,13,06,07,2
04,04,16,06,07,20
04,04,18,06,07,23
04,10,38,06,07,2
04,11,34,06,07,238
04,11,43,06,07,54
04,18,46,06,07,7
05,02,30,06,07,72
05,23,44,06,07,11
05,42,52,06,07,229
05,44,22,06,07,229
08,33,10,06,07,11
09,05,51,06,07,11
11,12,12,06,07,2
11,12,16,06,07,20
11,12,17,06,07,23
11,25,17,06,07,2
11,25,20,06,07,20
11,25,23,06,07,27
12,02,53,06,07,2
12,09,55,06,07,7
13,48,32,06,07,11
16,21,20,06,07,11
22,55,51,06,07,11
00,55,42,07,07,2
00,55,45,07,07,20
00,55,46,07,07,23
01,05,06,07,07,2
01,05,26,07,07,7
01,10,58,07,07,2
01,11,03,07,07,20
01,11,05,07,07,23
01,11,17,07,07,2
01,12,09,07,07,238
01,12,15,07,07,54
01,21,43,07,07,11
01,22,11,07,07,238
01,22,20,07,07,54
01,22,35,07,07,7
01,22,36,07,07,7
01,24,43,07,07,11
01,25,46,07,07,238
01,26,04,07,07,72
01,26,09,07,07,54
02,31,58,07,07,284
02,33,17,07,07,72
02,39,36,07,07,294
02,42,32,07,07,11
02,42,32,07,07,238
02,42,35,07,07,281
02,49,34,07,07,72
02,49,38,07,07,11
02,51,27,07,07,238
02,56,26,07,07,238
03,23,53,07,07,238
03,32,59,07,07,238
03,34,10,07,07,11
03,34,12,07,07,281
03,34,27,07,07,11
03,35,06,07,07,238
03,36,07,07,07,238
03,36,32,07,07,54
03,38,19,07,07,238
03,41,26,07,07,72
03,41,35,07,07,54
04,01,06,07,07,238
04,08,48,07,07,11
04,11,51,07,07,11
04,14,22,07,07,284
04,23,28,07,07,238
04,30,18,07,07,72
04,30,20,07,07,231
04,30,44,07,07,72
04,31,13,07,07,11
04,31,15,07,07,54
04,37,03,07,07,284
04,40,16,07,07,238
04,42,05,07,07,72
04,42,23,07,07,238
05,01,39,07,07,72
05,06,21,07,07,54
05,06,36,07,07,7
05,07,57,07,07,2
05,08,08,07,07,20
05,09,04,07,07,2
05,09,10,07,07,7
05,11,29,07,07,7
05,23,56,07,07,238
05,26,18,07,07,72
05,29,58,07,07,11
15,56,49,07,07,11
15,56,51,07,07,281
15,57,59,07,07,11
15,58,11,07,07,72
16,02,22,07,07,11
16,15,34,07,07,238
16,16,54,07,07,54
16,19,20,07,07,11
16,21,07,07,07,7
16,22,05,07,07,72
16,22,42,07,07,11
16,23,39,07,07,11
16,44,10,07,07,294
16,46,24,07,07,11
16,46,26,07,07,281
16,46,35,07,07,72
16,53,35,07,07,11
17,08,37,07,07,11
20,59,14,07,07,72
21,02,56,07,07,11
21,11,57,07,07,72
21,12,50,07,07,284
21,20,52,07,07,72
21,21,33,07,07,11
21,21,34,07,07,240
21,21,45,07,07,11
21,26,14,07,07,72
21,27,07,07,07,284
21,28,29,07,07,72
21,28,45,07,07,11
21,29,09,07,07,229
21,29,40,07,07,11
21,32,15,07,07,294
21,32,30,07,07,11
21,32,37,07,07,238
21,35,30,07,07,11
21,36,52,07,07,11
21,37,03,07,07,72
21,37,50,07,07,284
21,38,00,07,07,11
21,38,09,07,07,238
21,38,17,07,07,54
21,44,28,07,07,238
21,47,05,07,07,11
21,59,35,07,07,11
21,59,53,07,07,11
22,06,22,07,07,72
22,09,16,07,07,11
22,21,43,07,07,11
00,55,38,08,07,2
00,55,42,08,07,20
00,55,43,08,07,23
00,58,09,08,07,2
01,04,49,08,07,7
01,30,43,08,07,11
02,05,22,08,07,11
04,08,58,08,07,2
04,09,02,08,07,20
04,09,12,08,07,23
04,11,35,08,07,2
04,17,52,08,07,11
04,21,36,08,07,7
04,39,57,08,07,72
04,40,22,08,07,11
04,47,22,08,07,11
12,42,56,08,07,2
12,43,00,08,07,20
12,43,01,08,07,23
12,51,21,08,07,2
12,55,28,08,07,11
12,56,10,08,07,7
13,16,40,08,07,11
13,32,08,08,07,11
14,38,47,08,07,2
14,38,51,08,07,20
14,39,20,08,07,23
14,47,59,08,07,2
14,59,51,08,07,72
15,01,03,08,07,11
15,01,05,08,07,7
15,05,12,08,07,7
15,48,10,08,07,11
16,34,41,08,07,72
17,02,23,08,07,11
17,18,57,08,07,11
17,25,53,08,07,72
17,29,58,08,07,11
17,47,53,08,07,11
19,54,49,08,07,72
20,26,36,08,07,11
23,49,26,08,07,11
23,49,28,08,07,2
23,49,39,08,07,20
23,50,36,08,07,23
23,59,24,08,07,2
00,08,09,09,07,7
00,35,45,09,07,238
00,38,30,09,07,238
00,39,08,09,07,54
00,58,47,09,07,72
01,36,10,09,07,11
02,05,54,09,07,72
03,48,30,09,07,11
05,21,29,09,07,72
06,00,40,09,07,11
11,47,41,09,07,7
11,54,59,09,07,2
11,55,03,09,07,20
11,55,24,09,07,23
12,12,12,09,07,2
12,18,40,09,07,7
12,27,16,09,07,240
12,47,11,09,07,238
12,51,34,09,07,238
13,13,04,09,07,11
13,19,13,09,07,7
14,05,48,09,07,72
14,38,55,09,07,11
15,03,32,09,07,11
00,12,44,10,07,7
00,12,47,10,07,2
00,12,50,10,07,20
00,12,52,10,07,23
00,15,21,10,07,2
00,21,28,10,07,11
00,23,11,10,07,7
00,23,30,10,07,7
01,14,20,10,07,238
01,47,50,10,07,72
02,26,17,10,07,11
04,12,15,10,07,11
04,13,42,10,07,11
05,22,40,10,07,11
12,07,42,10,07,7
14,51,11,10,07,2
14,51,15,10,07,20
14,51,31,10,07,23
15,05,36,10,07,2
15,05,40,10,07,20
15,05,41,10,07,27
15,11,25,10,07,2
15,13,21,10,07,238
15,13,33,10,07,54
15,19,16,10,07,238
15,21,22,10,07,11
15,24,20,10,07,238
15,24,32,10,07,54
15,33,30,10,07,7
16,07,42,10,07,238
16,25,35,10,07,72
16,26,53,10,07,238
16,40,12,10,07,72
16,40,19,10,07,54
17,27,58,10,07,11
23,50,37,10,07,11
23,50,38,10,07,2
23,50,42,10,07,20
00,00,00,11,07,20
00,10,03,11,07,23
00,14,38,11,07,2
00,53,15,11,07,7
00,53,45,11,07,7
02,46,33,11,07,11
03,34,59,11,07,72
03,40,36,11,07,238
03,50,47,11,07,238
04,00,44,11,07,54
04,14,49,11,07,240
04,34,28,11,07,11
05,14,37,11,07,240
05,22,45,11,07,72
05,53,49,11,07,7
07,22,19,11,07,240
07,44,54,11,07,11
07,44,56,11,07,281
08,03,12,11,07,72
08,32,18,11,07,238
08,44,37,11,07,72
14,14,36,11,07,7
16,28,13,11,07,11
18,09,32,11,07,11
18,16,19,11,07,72
18,29,06,11,07,238
19,02,45,11,07,72
20,09,09,11,07,7
20,09,14,11,07,281
20,09,24,11,07,7
20,48,22,11,07,11
21,21,10,11,07,11
21,27,58,11,07,238
21,28,32,11,07,54
21,30,48,11,07,72
21,44,24,11,07,294
21,49,18,11,07,281
22,23,49,11,07,72
02,43,28,12,07,11
03,21,08,12,07,11
03,21,42,12,07,11
03,34,15,12,07,11
04,05,35,12,07,72
04,48,50,12,07,11
12,40,19,12,07,7
12,40,22,12,07,2
12,40,25,12,07,20
12,40,43,12,07,23
12,47,47,12,07,2
14,31,19,12,07,7
15,01,39,12,07,294
15,58,41,12,07,11
16,25,33,12,07,294
16,29,06,12,07,11
16,53,22,12,07,294
17,22,17,12,07,72
17,22,41,12,07,11
17,30,46,12,07,294
17,32,09,12,07,294
17,43,28,12,07,294
18,09,24,12,07,294
18,18,53,12,07,294
20,33,03,12,07,294
20,35,21,12,07,294
20,37,57,12,07,294
20,39,07,12,07,294
20,43,41,12,07,294
20,49,02,12,07,294
21,17,25,12,07,11
21,23,23,12,07,238
21,24,00,12,07,54
21,32,53,12,07,72
21,59,41,12,07,294
22,00,56,12,07,11
22,03,17,12,07,294
22,10,23,12,07,294
22,30,50,12,07,238
00,03,55,13,07,294
00,29,27,13,07,11
08,16,14,13,07,7
08,16,19,13,07,2
08,16,22,13,07,20
08,16,24,13,07,23
08,22,19,13,07,2
09,09,05,13,07,238
09,18,27,13,07,11
09,41,13,13,07,72
10,00,38,13,07,11
23,46,13,13,07,2
23,46,17,13,07,20
23,46,20,13,07,23
23,50,09,13,07,2
23,59,21,13,07,7
00,00,00,14,07,7
00,30,16,14,07,238
00,37,21,14,07,238
00,54,46,14,07,294
01,12,35,14,07,11
01,12,37,14,07,281
02,31,21,14,07,11
02,39,20,14,07,72
02,40,23,14,07,11
02,42,15,14,07,294
02,42,47,14,07,11
02,42,49,14,07,281
02,54,10,14,07,294
02,56,06,14,07,11
03,05,17,14,07,294
03,06,52,14,07,11
03,14,39,14,07,294
03,18,40,14,07,72
03,39,41,14,07,294
03,41,14,14,07,11
03,41,16,14,07,281
03,42,00,14,07,284
03,47,33,14,07,72
03,47,49,14,07,229
03,48,56,14,07,294
03,49,01,14,07,11
03,49,03,14,07,11
03,49,03,14,07,294
03,49,29,14,07,11
03,49,32,14,07,281
03,55,59,14,07,294
03,58,56,14,07,7
04,48,56,14,07,294
04,51,47,14,07,294
04,52,00,14,07,11
04,52,01,14,07,281
04,59,08,14,07,294
05,14,43,14,07,294
05,15,31,14,07,11
18,55,47,14,07,9
19,53,34,14,07,294
19,54,29,14,07,11
20,03,18,14,07,294
20,07,05,14,07,11
20,08,05,14,07,72
20,09,04,14,07,294
20,19,15,14,07,11
20,41,25,14,07,294
20,42,58,14,07,11
20,43,00,14,07,281
21,01,12,14,07,294
21,02,07,14,07,11
21,02,07,14,07,238
21,16,29,14,07,11
21,56,09,14,07,11
22,30,39,14,07,11
00,00,00,15,07,11
06,04,48,15,07,72
07,14,18,15,07,11
08,05,16,15,07,11
13,30,09,15,07,72
13,30,52,15,07,11
17,46,50,15,07,294
17,48,46,15,07,11
17,48,47,15,07,281
17,57,36,15,07,7
19,36,07,15,07,72
19,42,10,15,07,11
19,42,11,15,07,281
19,42,36,15,07,11
19,43,01,15,07,11
19,50,47,15,07,294
19,51,26,15,07,11
19,52,18,15,07,294
19,53,02,15,07,11
19,53,05,15,07,281
20,03,39,15,07,294
20,04,43,15,07,11
20,06,39,15,07,294
20,07,31,15,07,11
20,14,27,15,07,294
20,15,56,15,07,11
21,03,24,15,07,7
21,03,25,15,07,2
21,03,29,15,07,20
21,03,40,15,07,23
21,14,57,15,07,2
21,18,07,15,07,11
22,21,01,15,07,11
23,56,01,15,07,11
00,15,11,16,07,2
00,15,15,16,07,20
00,20,13,16,07,23
00,23,37,16,07,2
00,27,28,16,07,7
00,31,44,16,07,11
00,35,48,16,07,238
00,35,56,16,07,54
00,37,50,16,07,7
02,25,51,16,07,11
03,07,19,16,07,72
03,33,57,16,07,11
04,00,46,16,07,294
04,07,14,16,07,11
04,12,53,16,07,238
04,13,24,16,07,54
04,34,51,16,07,11
00,25,20,17,07,9
07,18,46,17,07,7
08,44,57,17,07,294
08,50,16,17,07,11
13,03,47,17,07,7
13,04,48,17,07,2
13,04,51,17,07,20
13,04,56,17,07,23
13,21,02,17,07,2
13,21,05,17,07,20
13,21,14,17,07,27
13,29,50,17,07,2
14,21,31,17,07,238
15,10,04,17,07,9
15,36,00,17,07,11
15,36,02,17,07,281
15,36,04,17,07,11
15,36,05,17,07,281
15,36,41,17,07,11
15,45,36,17,07,72
15,46,30,17,07,284
15,49,09,17,07,72
15,49,46,17,07,11
16,04,46,17,07,7
16,16,41,17,07,284
16,25,40,17,07,11
16,25,43,17,07,281
16,25,51,17,07,11
16,26,05,17,07,72
16,46,37,17,07,11
16,53,08,17,07,72
16,54,20,17,07,11
16,54,45,17,07,284
16,55,42,17,07,11
04,09,09,21,07,2
04,09,12,21,07,20
04,09,15,21,07,23
04,12,35,21,07,2
04,13,47,21,07,238
04,14,02,21,07,54
04,19,26,21,07,7
04,20,39,21,07,7
04,21,02,21,07,7
09,19,38,21,07,229
09,22,54,21,07,229
09,23,35,21,07,229
09,24,41,21,07,229
09,27,23,21,07,11
09,27,25,21,07,281
09,27,34,21,07,11
09,29,10,21,07,229
